PC1,PC2,PC3,species
2.3482030907427087,-0.24931255789842754,-0.3261743314851116,gentoo
1.2300862040777947,-1.289002382647722,0.17496543136220444,gentoo
-0.15731655312217444,1.9673063275722673,0.9814229399607702,chinstrap
-1.9080596972015103,-1.085513322748258,0.11792699646469668,adelie
-1.364327211538838,-0.32788327718657195,0.2796428564126116,adelie
-0.5923229004945373,-0.0764727882621456,-1.1963029910784124,adelie
-1.453840739929321,0.12893892508138877,-0.31707863869147185,adelie
-0.6949438591346886,0.5756185148518732,-1.2939630773703688,adelie
1.9550869519518554,-0.8081657252692487,0.394631263852487,gentoo
1.6645484232611116,-0.6928413039490054,0.870788631122029,gentoo
-1.7603282453229883,-0.8504293553149755,-0.044757341411594424,adelie
-1.7959143355515872,-0.34782286015260644,-0.3886365047799175,adelie
-1.388715187098902,-0.23409303216612487,-0.41635501504299877,adelie
